arrestee_id,incident_id,arrestee_seq_num,arrest_num,arrest_date,arrest_type_id,multiple_indicator,offense_type_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,clearance_ind,ff_line_number,age_range_low_num,age_range_high_num
22033038,77099476,1,14-978-AR,2014-08-22 00:00:00,2,N,35,5,18,M,1,3,N,,,,,
22031839,77093726,1,14-258-AR,2014-03-06 00:00:00,2,N,35,5,19,F,1,3,U,,,,,
21343241,75055888,2,14-52926,2014-08-31 00:00:00,1,N,39,5,18,M,0,2,R,,,,,
22056367,77166191,1,14-306-AR,2014-04-17 00:00:00,3,N,44,5,52,M,1,2,R,,,,,
22056356,77166174,1,14-287-AR,2014-04-10 00:00:00,3,N,44,5,46,M,1,2,N,,,,,
22055291,77165217,1,15-49-AR,2015-01-20 00:00:00,3,N,44,5,67,M,1,2,R,,,,,
22055234,77164279,1,14-861-AR,2014-10-29 00:00:00,3,N,44,5,17,M,1,2,N,R,,,,
22053114,77154129,1,1406141017,2014-06-18 00:00:00,3,N,44,5,74,M,1,2,R,,,,,
22053105,77153323,1,1401300124,2014-02-08 00:00:00,3,N,44,5,17,M,1,2,N,R,,,,
22053103,77153317,1,14-94-AR,2014-06-27 00:00:00,3,N,44,5,40,M,1,2,R,,,,,
22049871,77146718,1,14-45858-AR,2014-10-31 00:00:00,3,N,44,5,17,F,1,2,N,R,,,,
22055224,77164256,1,14-816-AR,2014-10-14 00:00:00,3,N,44,5,31,M,1,2,N,,,,,
22055198,77163391,1,14-723-AR,2014-09-05 00:00:00,3,N,44,5,17,M,1,2,N,R,,,,
22050923,77147722,1,14-163-AR,2014-10-23 00:00:00,3,N,44,5,21,M,1,2,R,,,,,
22049759,77144958,1,14-27990-AR,2014-05-31 00:00:00,3,N,44,5,43,F,1,2,R,,,,,
22049758,77144957,1,14-19487-AR,2014-05-21 00:00:00,3,N,44,5,15,M,1,2,R,R,,,,
22048711,77144009,1,14-53638,2014-09-04 00:00:00,3,N,44,5,26,M,1,2,N,,,,,
22048665,77143959,1,14-39996,2014-07-09 00:00:00,3,N,44,5,26,M,1,2,R,,,,,
22064342,77198126,1,14009509,2014-06-27 00:00:00,3,N,44,5,50,M,1,2,R,,,,,
22064299,77196444,1,14009158,2014-06-21 00:00:00,3,N,44,5,23,F,1,2,R,,,,,
22064297,77196438,1,14009146,2014-06-21 00:00:00,3,N,44,5,31,M,1,2,R,,,,,
22064283,77196400,1,14009066,2014-06-19 00:00:00,3,N,44,5,40,M,1,2,R,,,,,
22064271,77196346,1,14008944,2014-06-25 00:00:00,3,N,44,5,37,F,1,2,R,,,,,
22064264,77196323,1,14008906,2014-06-17 00:00:00,3,N,44,5,56,M,1,2,R,,,,,
22064233,77195461,1,14008707,2014-06-13 00:00:00,3,N,44,5,54,M,1,2,R,,,,,
22064215,77194617,1,14008522,2014-06-10 00:00:00,3,N,44,5,28,F,1,2,R,,,,,
22064205,77194572,1,14008415,2014-06-25 00:00:00,3,N,44,5,32,M,1,2,R,,,,,
22064198,77194532,1,14008333,2014-06-06 00:00:00,3,N,44,5,21,M,1,2,R,,,,,
22064168,77193695,1,14008143,2014-06-02 00:00:00,3,N,44,5,37,M,1,2,R,,,,,
22064155,77193650,1,14008028,2014-05-31 00:00:00,3,N,44,5,23,F,1,2,R,,,,,
22063181,77192745,1,14007780,2014-05-27 00:00:00,3,N,44,5,47,M,1,2,R,,,,,
22063176,77192735,1,14007756,2014-05-26 00:00:00,3,N,44,5,38,M,1,2,R,,,,,
22063166,77191940,1,14007709,2014-05-25 00:00:00,3,N,44,5,44,M,1,2,R,,,,,
22063162,77191923,1,14007675,2014-05-25 00:00:00,3,N,44,5,27,F,1,2,R,,,,,
22063136,77191834,1,14007502,2014-05-21 00:00:00,3,N,44,5,20,F,1,2,R,,,,,
22062048,77188196,1,14006360,2014-04-30 00:00:00,3,N,44,5,21,M,1,2,R,,,,,
22063092,77190094,1,14007097,2014-06-06 00:00:00,3,N,44,5,19,F,1,2,R,,,,,
22063089,77190086,1,14007080,2014-05-30 00:00:00,3,N,44,5,14,M,1,2,R,R,,,,
22063081,77190054,1,14007033,2014-05-14 00:00:00,3,N,44,5,40,M,1,2,R,,,,,
22063050,77189202,1,14006872,2014-05-11 00:00:00,3,N,44,5,32,M,1,2,R,,,,,
22062046,77188186,1,14006340,2014-05-15 00:00:00,3,N,44,5,19,M,1,2,R,,,,,
22062030,77187376,1,14006259,2014-04-29 00:00:00,3,N,44,5,28,M,1,2,R,,,,,
22062007,77187322,1,14006146,2014-05-14 00:00:00,3,N,44,5,33,M,1,2,R,,,,,
22061994,77187281,1,14006064,2014-04-25 00:00:00,3,N,44,5,23,M,1,2,R,,,,,
22060928,77183747,1,14005015,2014-04-07 00:00:00,3,N,44,5,50,M,1,2,R,,,,,
22059849,77180050,1,14003760,2014-04-16 00:00:00,3,N,44,5,31,M,1,2,N,,,,,
22063039,77189155,1,14006765,2014-05-09 00:00:00,3,N,44,5,41,F,1,2,R,,,,,
22061979,77186479,1,14005976,2014-05-29 00:00:00,3,N,44,5,19,M,1,2,R,,,,,
22061934,77185564,1,14005633,2014-04-18 00:00:00,3,N,44,5,47,M,1,2,R,,,,,
22061933,77185561,1,14005629,2014-04-17 00:00:00,3,N,44,5,41,M,1,2,R,,,,,
22061917,77185495,1,14005446,2014-04-15 00:00:00,3,N,44,5,44,M,1,2,R,,,,,
22060896,77183635,1,14004756,2014-04-07 00:00:00,3,N,44,5,32,M,1,2,R,,,,,
22060890,77182833,1,14004693,2014-04-01 00:00:00,3,N,44,5,52,M,1,2,R,,,,,
22060884,77182786,1,14004585,2014-04-21 00:00:00,3,N,44,5,27,M,1,2,R,,,,,
22060880,77182772,1,14004553,2014-03-29 00:00:00,3,N,44,5,35,M,1,2,R,,,,,
22060878,77182767,1,14004544,2014-03-29 00:00:00,3,N,44,5,53,F,1,2,R,,,,,
22060876,77182754,1,14004510,2014-03-29 00:00:00,3,N,44,5,38,M,1,2,R,,,,,
22060875,77182753,1,14004509,2014-05-07 00:00:00,3,N,44,5,24,M,1,2,R,,,,,
22060860,77181916,1,14004391,2014-03-26 00:00:00,3,N,44,5,39,M,1,2,R,,,,,
22059823,77179949,1,14003481,2014-03-07 00:00:00,3,N,44,5,55,M,1,2,R,,,,,
22059819,77179943,1,14003469,2014-03-07 00:00:00,3,N,44,5,23,F,1,2,R,,,,,
22059800,77179123,1,14003391,2014-03-06 00:00:00,3,N,44,5,33,M,1,2,R,,,,,
22058716,77176278,1,14002184,2014-02-11 00:00:00,3,N,44,5,26,M,1,2,R,,,,,
22058711,77176250,1,14002130,2014-02-10 00:00:00,3,N,44,5,55,M,1,2,N,,,,,
22054386,77162446,1,14-120-AR,2014-02-11 00:00:00,3,N,44,5,25,F,1,2,R,,,,,
22054363,77161587,1,14-550-AR,2014-07-02 00:00:00,3,N,44,5,21,F,1,2,R,,,,,
22061907,77185470,1,14005352,2014-04-14 00:00:00,3,N,44,5,12,M,1,2,R,R,,,,
22061902,77185452,1,14005313,2014-04-13 00:00:00,3,N,44,5,36,M,1,2,R,,,,,
22060829,77181795,1,14004095,2014-03-21 00:00:00,3,N,44,5,13,F,1,2,R,R,,,,
22060811,77180959,1,14003998,2014-03-18 00:00:00,3,N,44,5,18,M,1,2,R,,,,,
22060807,77180949,1,14003975,2014-03-18 00:00:00,3,N,44,5,27,F,1,2,R,,,,,
22060806,77180941,1,14003954,2014-03-17 00:00:00,3,N,44,5,19,F,1,2,R,,,,,
22060802,77180916,1,14003911,2014-03-17 00:00:00,3,N,44,5,14,F,1,2,R,R,,,,
22059755,77178177,1,14003025,2014-02-27 00:00:00,3,N,44,5,32,M,1,2,R,,,,,
22059740,77178106,1,14002862,2014-02-24 00:00:00,3,N,44,5,35,F,1,2,R,,,,,
22058706,77176240,1,14002103,2014-02-09 00:00:00,3,N,44,5,28,M,1,2,R,,,,,
22058689,77175423,2,14002014,2014-02-07 00:00:00,3,N,44,5,25,M,1,2,R,,,,,
22058680,77175387,1,14001913,2014-02-10 00:00:00,3,N,44,5,32,M,1,2,R,,,,,
22058668,77175336,2,14001810,2014-02-03 00:00:00,3,N,44,5,21,F,1,2,R,,,,,
21389704,75173788,1,14-544-AR,2014-06-30 00:00:00,2,N,35,5,21,M,1,2,N,,,,,
21389702,75173784,1,14-539-AR,2014-06-30 00:00:00,2,N,35,5,25,F,1,2,N,,,,,
21389697,75173774,1,14-523-AR,2014-06-26 00:00:00,2,N,35,5,27,M,1,2,R,,,,,
21384299,75158399,1,14-334-AR,2014-02-28 00:00:00,2,N,36,5,15,M,1,2,R,R,,,,
21365643,75116013,1,14-1529-AR,2014-09-17 00:00:00,2,N,36,5,16,M,1,2,R,H,,,,
21368956,75121227,1,14-372-AR,2014-03-09 00:00:00,3,N,37,5,21,F,4,2,R,,,,,
21366640,75116883,1,14-1595-AR,2014-09-30 00:00:00,3,N,37,5,17,F,2,1,N,R,,,,
22030800,77089943,1,15-862-AR,2015-07-22 00:00:00,2,N,37,5,27,F,1,2,N,,,,,
22040794,77118390,1,15-56-AR,2015-03-20 00:00:00,2,N,37,5,23,F,1,2,N,,,,,
22037438,77109778,1,14-109-AR,2014-10-28 00:00:00,2,N,37,5,51,F,1,2,N,,,,,
22015222,77044250,1,14-506-AR,2014-12-10 00:00:00,3,N,36,5,54,M,1,2,R,,,,,
22066532,77205373,1,14012133,2014-11-25 00:00:00,3,N,36,5,61,M,1,2,R,,,,,
22054286,77159702,1,14-312-AR,2014-11-01 00:00:00,3,N,36,5,13,M,1,2,R,H,,,,
22052029,77151364,1,14-376-AR,2014-08-12 00:00:00,1,N,42,5,29,M,1,2,N,,,,,
22056341,77166154,1,14-534-AR,2014-06-28 00:00:00,3,N,37,5,50,M,2,2,N,,,,,
22086165,77260980,1,15-1735-AR,2014-12-31 00:00:00,3,N,37,5,32,M,2,2,N,,,,,
22079829,77250390,1,14-58248-AR,2014-07-25 00:00:00,3,N,37,5,19,F,2,2,N,,,,,
22076515,77242536,1,14-38116-AR,2014-05-17 00:00:00,3,N,37,5,20,M,2,2,R,,,,,
22064323,77197282,1,14009331,2014-07-01 00:00:00,3,N,44,5,37,M,2,2,R,,,,,
22064304,77197220,1,14009194,2014-06-21 00:00:00,3,N,44,5,29,M,2,2,R,,,,,
22064186,77193753,1,14008284,2014-07-06 00:00:00,3,N,44,5,17,F,2,2,R,R,,,,
22064162,77193680,1,14008112,2014-06-02 00:00:00,3,N,44,5,53,M,2,2,R,,,,,
22063147,77191874,1,14007577,2014-05-23 00:00:00,3,N,44,5,40,M,2,2,N,,,,,
22063073,77190027,1,14006982,2014-05-13 00:00:00,3,N,44,5,22,M,2,2,R,,,,,
22063042,77189171,1,14006796,2014-05-09 00:00:00,3,N,44,5,15,M,2,2,R,R,,,,
22060861,77181918,1,14004393,2014-03-26 00:00:00,3,N,44,5,20,M,2,2,R,,,,,
22059810,77179138,1,14003432,2014-03-07 00:00:00,3,N,44,5,19,M,2,2,R,,,,,
22059793,77179104,1,14003349,2014-03-05 00:00:00,3,N,44,5,22,M,2,2,R,,,,,
22060827,77181001,1,14004087,2014-03-20 00:00:00,3,N,44,5,19,M,2,2,R,,,,,
22058675,77175367,1,14001873,2014-04-02 00:00:00,3,N,44,5,19,M,2,2,R,,,,,
22058673,77175356,1,14001852,2014-02-03 00:00:00,3,N,44,5,25,M,2,2,R,,,,,
22057582,77171731,1,14000831,2014-01-15 00:00:00,3,N,44,5,45,M,2,2,R,,,,,
22054337,77161534,1,14-459-AR,2014-06-02 00:00:00,3,N,44,5,26,M,2,2,N,,,,,
22053163,77155117,1,14GOF-23399-,2014-09-29 00:00:00,3,N,44,5,31,M,2,2,N,,,,,
22084223,77260026,1,14-87213-AR,2014-11-12 00:00:00,3,N,44,5,45,M,2,2,R,,,,,
22075364,77239791,1,14-30640-AR,2014-04-22 00:00:00,3,N,44,5,40,M,2,2,N,,,,,
22077454,77243327,1,14-46020-AR,2014-06-12 00:00:00,3,N,44,5,43,F,2,2,R,,,,,
22067634,77209781,1,14013476,2014-09-28 00:00:00,3,N,44,5,19,M,2,2,R,,,,,
22067592,77208068,1,14013088,2014-08-30 00:00:00,3,N,44,5,21,M,2,2,R,,,,,
22067572,77207967,1,14012846,2014-08-26 00:00:00,3,N,44,5,47,M,2,2,N,,,,,
22065435,77201708,1,14010749,2014-07-21 00:00:00,3,N,44,5,63,M,2,2,R,,,,,
22065426,77200903,1,14010606,2014-07-17 00:00:00,3,N,44,5,31,M,2,2,R,,,,,
22065422,77200894,1,14010589,2014-09-03 00:00:00,3,N,44,5,57,M,2,2,R,,,,,
22068605,77215272,2,14015434,2014-10-11 00:00:00,3,N,44,5,20,M,2,2,R,,,,,
22068595,77215226,1,14015333,2015-03-29 00:00:00,3,N,44,5,46,F,2,2,R,,,,,
22065354,77199131,1,14010061,2014-07-07 00:00:00,3,N,44,5,44,M,2,2,R,,,,,
22065352,77199123,1,14010047,2014-07-06 00:00:00,3,N,44,5,28,F,2,2,R,,,,,
21387589,75168580,1,14-1021-AR,2014-12-07 00:00:00,2,N,35,5,22,M,1,2,N,,,,,
22036301,77106908,1,14-573-AR,2014-09-19 00:00:00,3,N,5,5,54,M,1,2,R,,,,,
22035254,77105017,1,14-233-AR,2014-04-10 00:00:00,3,N,5,5,44,F,1,2,R,,,,,
22035247,77104995,1,14-241-AR,2014-04-13 00:00:00,3,N,5,5,24,M,1,2,N,,,,,
22033102,77100390,1,14-21-AR,2014-01-25 00:00:00,3,N,5,5,21,M,1,2,N,,,,,
22033087,77100363,1,14MAR-96-AR,2014-08-28 00:00:00,3,N,5,5,20,M,1,2,R,,,,,
22034099,77101362,1,14-53-AR,2014-02-24 00:00:00,3,N,5,5,19,M,1,2,N,,,,,
22033002,77099395,1,14-632-AR,2014-05-30 00:00:00,3,N,5,5,21,M,1,2,N,,,,,
22032937,77097585,1,14-721-AR,2014-06-24 00:00:00,3,N,5,5,17,M,1,2,N,R,,,,
22031894,77096526,1,14-200-AR,2014-02-21 00:00:00,3,N,5,5,18,M,1,2,N,,,,,
22031884,77095644,1,14-224-AR,2014-02-27 00:00:00,3,N,5,5,63,F,1,2,N,,,,,
22031852,77094640,1,14-1690-AR,2014-12-05 00:00:00,3,N,5,5,23,M,1,2,R,,,,,
22031850,77094634,1,14-1562-AR,2014-11-05 00:00:00,3,N,5,5,19,M,1,2,N,,,,,
22031844,77094598,1,14-210-AR,2014-02-22 00:00:00,3,N,5,5,18,M,1,2,N,,,,,
22031843,77093776,1,14-1557-AR,2014-11-04 00:00:00,3,N,5,5,21,M,1,2,N,,,,,
22031828,77092766,1,14-1363-AR,2014-10-08 00:00:00,3,N,5,5,32,M,1,2,N,,,,,
22045418,77136550,1,14LIT-3334-A,2014-11-07 00:00:00,3,N,5,5,19,M,1,2,R,,,,,
22045400,77135668,1,14LIT-3192-A,2014-07-03 00:00:00,3,N,5,5,12,M,1,2,R,R,,,,
22045341,77134716,2,14-117-AR,2014-11-09 00:00:00,3,N,5,5,19,M,1,2,R,,,,,
22045340,77134716,1,14-116-AR,2014-11-08 00:00:00,3,N,5,5,17,M,1,2,R,H,,,,
22044272,77131816,1,14L-891-AR,2014-08-27 00:00:00,3,N,5,5,55,F,1,2,R,,,,,
22044204,77130855,1,14L-29-AR,2014-01-12 00:00:00,3,N,5,5,19,M,1,2,R,,,,,
22043174,77128949,1,14L-379-AR,2014-05-02 00:00:00,3,N,5,5,29,M,1,2,R,,,,,
22043140,77128857,1,14L-456-AR,2014-05-17 00:00:00,3,N,5,5,18,M,1,2,R,,,,,
22042083,77126982,1,14L-173-AR,2014-03-05 00:00:00,3,N,5,5,28,M,1,2,N,,,,,
22044151,77129897,1,14L-682-AR,2014-07-13 00:00:00,3,N,5,5,26,M,1,2,N,,,,,
22040947,77121244,1,14HAN-168-AR,2014-05-02 00:00:00,3,N,5,5,18,M,1,2,N,,,,,
22042004,77125950,1,14-140-AR,2014-07-16 00:00:00,3,N,5,5,38,M,1,2,R,,,,,
22042002,77125119,1,14-128-AR,2014-06-25 00:00:00,3,N,5,5,22,M,1,2,N,,,,,
22041948,77124055,1,14HAN-96-AR,2014-02-28 00:00:00,3,N,5,5,50,M,1,2,R,,,,,
22040917,77120307,1,14E-99-AR,2014-04-30 00:00:00,3,N,5,5,29,M,1,2,R,,,,,
22039818,77118311,1,14-125-AR,2014-08-07 00:00:00,3,N,5,5,22,M,1,2,R,,,,,
22047555,77142169,1,14-78-AR,2014-08-10 00:00:00,3,N,5,5,39,M,1,2,R,,,,,
22047545,77142120,1,14-31-AR,2014-04-27 00:00:00,3,N,5,5,17,M,1,2,N,H,,,,
22041902,77122149,1,14HAN-235-AR,2014-05-30 00:00:00,3,N,5,5,18,M,1,2,N,,,,,
22039804,77117455,1,14-41-AR,2014-03-03 00:00:00,3,N,5,5,29,M,1,2,R,,,,,
22039789,77117379,1,14-261-AR,2014-12-07 00:00:00,3,N,5,5,55,M,1,2,N,,,,,
22039784,77117362,1,14-199-AR,2014-09-06 00:00:00,3,N,5,5,23,F,1,2,R,,,,,
22039776,77116509,1,14-216-AR,2014-10-11 00:00:00,3,N,5,5,28,M,1,2,R,,,,,
22047477,77140393,1,14-48-AR,2014-02-11 00:00:00,3,N,5,5,19,M,1,2,N,,,,,
22038653,77113603,1,14-46356,2014-09-08 00:00:00,3,N,5,5,35,M,1,2,N,,,,,
22037559,77111721,1,14-18-AR,2014-03-05 00:00:00,3,N,5,5,20,F,1,2,R,,,,,
22037551,77111705,1,14-75-AR,2014-11-20 00:00:00,3,N,5,5,41,F,1,2,R,,,,,
22034194,77103196,1,AR14-23,2014-01-25 00:00:00,1,C,56,5,40,M,1,2,N,,,,,
21371124,75123737,1,14-1040-AR,2014-06-24 00:00:00,3,N,56,5,31,M,1,1,N,,,,,
21390940,75178113,1,14-542-AR,2014-11-09 00:00:00,3,N,52,5,19,M,1,2,N,,,,,
21390881,75176472,1,14-240-AR,2014-05-08 00:00:00,3,N,52,5,20,M,1,2,N,,,,,
21389818,75174707,1,14-898-AR,2014-10-27 00:00:00,3,N,52,5,20,M,1,2,N,,,,,
21346572,75065627,1,14-1144-AR,2014-10-14 00:00:00,3,N,52,5,40,M,1,2,R,,,,,
21351041,75077978,2,14-266-AR,2014-07-27 00:00:00,3,N,52,5,17,F,1,2,R,R,,,,
21351016,75077192,1,14-216-AR,2014-06-20 00:00:00,3,N,52,5,16,F,1,2,R,H,,,,
21330361,75022110,1,15-9-AR,2015-01-10 00:00:00,3,N,52,5,19,M,1,2,N,,,,,
21329176,75018693,4,14-21429,2014-04-17 00:00:00,3,N,52,5,19,M,1,2,N,,,,,
21329173,75018693,1,14-21429,2014-04-17 00:00:00,3,N,52,5,19,M,1,2,N,,,,,
21357833,75096366,1,14-71-AR,2014-05-07 00:00:00,3,N,52,5,19,M,1,2,R,,,,,
21329223,75018745,1,14-30620,2014-05-31 00:00:00,1,N,52,5,18,F,1,2,R,,,,,
21336563,75037566,2,14-9016-D-AR,2014-03-03 00:00:00,1,N,52,5,18,M,1,2,N,,,,,
21336562,75037566,1,14-9016-AR,2014-03-03 00:00:00,1,N,52,5,19,M,1,2,N,,,,,
21328099,75016110,3,14-20-AR,2014-02-04 00:00:00,1,N,52,5,17,M,1,2,N,H,,,,
21328098,75016110,2,14-21-AR,2014-02-04 00:00:00,1,N,52,5,16,M,1,2,N,H,,,,
21327067,75013484,3,14-57-AR,2014-02-22 00:00:00,1,N,52,5,18,M,1,2,R,,,,,
21327066,75013484,2,14-56-AR,2014-02-22 00:00:00,1,N,52,5,17,M,1,2,R,H,,,,
21327065,75013484,1,14-55-AR,2014-02-22 00:00:00,1,N,52,5,18,M,1,2,R,,,,,
21327022,75012608,1,14-23-AR,2014-01-26 00:00:00,1,N,52,5,19,M,1,2,R,,,,,
21325985,75010037,1,14-39-AR,2014-05-13 00:00:00,1,N,52,5,19,M,1,2,N,,,,,
21335435,75035037,1,14-50520-AR,2014-11-14 00:00:00,1,N,52,5,19,M,1,2,N,,,,,
21332329,75026543,1,14-23401-AR,2014-06-03 00:00:00,1,N,52,5,19,F,1,2,R,,,,,
21327011,75012587,1,14-196-AR,2014-07-06 00:00:00,1,N,52,5,20,M,1,2,N,,,,,
21326991,75012559,3,14-154-AR,2014-05-18 00:00:00,1,N,52,5,17,F,1,2,N,H,,,,
21325936,75009949,1,14-106-AR,2014-07-26 00:00:00,1,N,52,5,18,M,1,2,R,,,,,
21325884,75009115,1,14-97003-AR,2014-12-26 00:00:00,1,N,52,5,17,M,1,2,N,R,,,,
21357837,75096369,1,14-135-AR,2014-08-24 00:00:00,1,N,52,5,18,M,1,2,N,,,,,
21358822,75097293,1,14-117-AR,2014-06-28 00:00:00,1,N,52,5,17,M,1,2,R,R,,,,
21355501,75091092,1,14-417-AR,2014-06-14 00:00:00,1,N,52,5,19,F,1,2,N,,,,,
21355498,75091081,1,14-399-AR,2014-06-06 00:00:00,1,N,52,5,19,M,1,2,N,,,,,
21370081,75122185,3,14-637-AR,2014-04-19 00:00:00,1,N,52,5,17,M,1,2,N,R,,,,
21370008,75122095,3,14-541-AR,2014-04-05 00:00:00,1,N,52,5,17,M,1,2,N,R,,,,
21370007,75122095,2,14-540-AR,2014-04-05 00:00:00,1,N,52,5,18,M,1,2,N,,,,,
21370006,75122095,1,14-539-AR,2014-04-05 00:00:00,1,N,52,5,19,M,1,2,N,,,,,
21365528,75115070,1,14-1199-AR,2014-07-19 00:00:00,1,N,52,5,19,M,1,2,N,,,,,
21363410,75111483,2,14-598-AR,2014-10-10 00:00:00,1,N,52,5,18,M,1,2,R,,,,,
21363329,75110611,1,14-397-AR,2014-07-13 00:00:00,1,N,52,5,17,M,1,2,N,R,,,,
22050929,77147736,1,14-173-AR,2014-11-30 00:00:00,3,N,53,5,33,M,1,2,R,,,,,
22054312,77160572,1,14-298-AR,2014-10-21 00:00:00,3,N,53,5,26,M,1,2,R,,,,,
22080875,77252140,1,14-63995-AR,2014-08-15 00:00:00,3,N,53,5,24,M,1,2,R,,,,,
22077456,77243330,1,14-33767-AR,2014-05-03 00:00:00,3,N,53,5,50,M,1,2,R,,,,,
22073136,77234389,2,14-134-AR,2014-04-13 00:00:00,3,N,53,5,28,F,1,2,R,,,,,
22073095,77233541,1,14-90-AR,2014-03-10 00:00:00,3,N,53,5,19,M,1,2,R,,,,,
22072034,77230796,3,14MIL-242-AR,2014-06-26 00:00:00,3,N,53,5,38,F,1,2,R,,,,,
22073034,77232576,1,14MIL-422-AR,2014-12-06 00:00:00,3,N,53,5,43,M,1,2,N,,,,,
22073002,77231674,1,14MIL-316-AR,2014-08-17 00:00:00,3,N,53,5,23,M,1,2,R,,,,,
22072989,77231633,1,14-32-AR,2014-01-28 00:00:00,3,N,53,5,49,F,1,2,R,,,,,
22072987,77231629,1,14MIL-281-AR,2014-07-19 00:00:00,3,N,53,5,22,M,1,2,R,,,,,
22026376,77080276,1,15-46-AR,2015-01-15 00:00:00,3,N,53,5,14,M,1,2,N,R,,,,
22028447,77083195,1,14-146-AR,2014-08-21 00:00:00,3,N,53,5,44,M,1,2,R,,,,,
22022984,77068949,1,14-721-AR,2014-11-29 00:00:00,3,N,53,5,25,M,1,2,N,,,,,
22022939,77068842,1,14-626-AR,2014-10-19 00:00:00,3,N,53,5,25,M,1,2,N,,,,,
22024018,77070831,3,14-244-AR,2014-05-04 00:00:00,3,N,53,5,22,F,1,2,R,,,,,
22016366,77048076,1,14-382-AR,2014-05-08 00:00:00,3,N,53,5,14,M,1,2,R,R,,,,
22016269,77045313,1,14-433-AR,2014-10-03 00:00:00,3,N,53,5,49,M,1,2,N,,,,,
21338723,75042711,1,14HKS-357-AR,2014-07-30 00:00:00,1,N,51,5,21,M,1,2,R,,,,,
21361042,75103529,1,14-20978-AR,2014-07-12 00:00:00,1,N,51,5,34,M,1,2,N,,,,,
21361036,75103507,1,14-20473-AR,2014-07-06 00:00:00,1,N,51,5,21,F,1,2,N,,,,,
21361025,75103477,1,14-19794-AR,2014-06-29 00:00:00,1,N,51,5,32,M,1,2,R,,,,,
21359998,75101737,1,14-1118-AR,2014-01-12 00:00:00,1,N,51,5,22,M,1,2,N,,,,,
21359952,75100893,1,0372107,2014-11-12 00:00:00,1,N,51,5,30,F,1,2,R,,,,,
21359945,75100883,1,0371339,2014-10-31 00:00:00,1,N,51,5,19,M,1,2,R,,,,,
21359944,75100882,2,0371320,2014-10-31 00:00:00,1,N,51,5,30,F,1,2,R,,,,,
21359943,75100882,1,0371320,2014-10-31 00:00:00,1,N,51,5,24,M,1,2,R,,,,,
21359938,75100870,1,0370789,2014-10-22 00:00:00,1,N,51,5,16,M,1,2,N,H,,,,
21358910,75099131,1,0357027,2014-03-14 00:00:00,1,N,51,5,16,M,1,2,R,H,,,,
21358881,75099053,1,14-81-AR,2014-10-27 00:00:00,1,N,51,5,48,M,1,2,R,,,,,
21358879,75099047,1,14-7-AR,2014-01-19 00:00:00,1,N,51,5,37,M,1,2,R,,,,,
21358872,75099032,1,14-52-AR,2014-06-28 00:00:00,1,N,51,5,61,F,1,2,R,,,,,
21358870,75099028,1,14-39-AR,2014-06-18 00:00:00,1,N,51,5,41,M,1,2,N,,,,,
21358867,75099025,1,14-3-AR,2014-01-04 00:00:00,1,N,51,5,31,M,1,2,R,,,,,
21357839,75096371,1,14-14-AR,2014-02-19 00:00:00,1,N,51,5,43,M,1,2,N,,,,,
21357831,75096364,1,14-105-AR,2014-07-04 00:00:00,1,N,51,5,32,M,1,2,N,,,,,
21357827,75096355,1,14-90-AR,2014-11-26 00:00:00,1,N,51,5,27,M,1,2,R,,,,,
21357823,75096350,1,14-87-AR,2014-11-01 00:00:00,1,N,51,5,29,M,1,2,R,,,,,
21357822,75096349,1,14-86-AR,2014-10-23 00:00:00,1,N,51,5,48,F,1,2,N,,,,,
21357819,75096345,1,14-8-AR,2014-02-02 00:00:00,1,N,51,5,38,M,1,2,R,,,,,
21357818,75096344,1,14-78-AR,2014-09-13 00:00:00,1,N,51,5,34,F,1,2,R,,,,,
21357814,75096336,1,14-55-AR,2014-07-05 00:00:00,1,N,51,5,40,M,1,2,R,,,,,
21357807,75096315,1,14-32-AR,2014-05-16 00:00:00,1,N,51,5,47,M,1,2,R,,,,,
21357805,75096304,1,14-28-AR,2014-04-30 00:00:00,1,N,51,5,19,F,1,2,R,,,,,
22036429,77108786,5,14-58-AR,2014-07-03 00:00:00,2,N,52,5,25,M,1,2,N,,,,,
22036428,77108786,4,14-57-AR,2014-07-03 00:00:00,2,N,52,5,28,M,1,2,N,,,,,
22036410,77108764,2,14-2-AR,2014-01-10 00:00:00,2,N,52,5,28,M,1,2,N,,,,,
22036406,77108759,1,14-25-AR,2014-05-01 00:00:00,2,N,52,5,34,M,1,2,N,,,,,
22015164,77042466,1,14-138-AR,2014-04-16 00:00:00,3,N,53,5,52,M,1,2,N,,,,,
22018313,77055605,1,15-12-AR,2015-01-02 00:00:00,3,N,53,5,34,F,1,2,R,,,,,
22033113,77100400,2,14-109-AR,2014-05-06 00:00:00,3,N,53,5,18,M,1,2,N,,,,,
22033112,77100400,1,14-108-AR,2014-05-06 00:00:00,3,N,53,5,19,M,1,2,N,,,,,
22034092,77101319,1,14-217-AR,2014-12-31 00:00:00,3,N,53,5,17,M,1,2,R,R,,,,
22031841,77093765,1,14-263-AR,2014-03-07 00:00:00,3,N,53,5,26,F,1,2,R,,,,,
22046478,77139376,1,14-236-AR,2014-06-02 00:00:00,3,N,53,5,24,F,1,2,N,,,,,
22045267,77132823,1,14L-1268-AR,2014-11-22 00:00:00,3,N,53,5,32,M,1,2,N,,,,,
22044247,77131764,1,14L-726-AR,2014-07-23 00:00:00,3,N,53,5,46,M,1,2,R,,,,,
